epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,3534.9,0.9138,0.68365,1.11529,0.90291,0.71424,0.82481,0.61939,0.90726,0.65207,1.02857,0.00082576,0.00082576,0.00082576
178,3554.8,0.92703,0.68595,1.10496,0.86583,0.73686,0.82398,0.62151,0.89978,0.65083,1.02432,0.00082477,0.00082477,0.00082477
179,3574.82,0.93115,0.69459,1.0942,0.88198,0.7276,0.82349,0.61742,0.90387,0.66845,1.0076,0.00082378,0.00082378,0.00082378
180,3595.97,0.93375,0.68421,1.09613,0.87281,0.74489,0.83234,0.61727,0.92324,0.65428,1.01212,0.00082279,0.00082279,0.00082279
181,3617.34,0.94273,0.67999,1.10157,0.85751,0.75218,0.82983,0.61481,0.90508,0.66646,1.00515,0.0008218,0.0008218,0.0008218
182,3638.46,0.93316,0.68383,1.10395,0.90257,0.72555,0.83335,0.61803,0.92048,0.65666,1.01888,0.00082081,0.00082081,0.00082081
183,3660.24,0.9192,0.68614,1.10049,0.86877,0.75254,0.83735,0.6264,0.90355,0.66685,1.01847,0.00081982,0.00081982,0.00081982
184,3684.22,0.92782,0.6822,1.09564,0.8853,0.7351,0.83158,0.62791,0.88326,0.65016,1.01567,0.00081883,0.00081883,0.00081883
185,3706.01,0.91935,0.6727,1.09158,0.90268,0.73169,0.82891,0.62723,0.8886,0.65324,1.01091,0.00081784,0.00081784,0.00081784
186,3725.89,0.92336,0.68389,1.08181,0.86471,0.73637,0.82764,0.61931,0.92056,0.65782,1.02588,0.00081685,0.00081685,0.00081685
187,3745.76,0.92572,0.68312,1.09954,0.85533,0.76139,0.8374,0.62683,0.91334,0.63503,1.01081,0.00081586,0.00081586,0.00081586
188,3765.83,0.90434,0.66577,1.0906,0.88031,0.74706,0.83535,0.63049,0.88852,0.65072,1.00246,0.00081487,0.00081487,0.00081487
189,3785.84,0.8953,0.66249,1.0754,0.8975,0.72182,0.82822,0.6204,0.90852,0.66608,1.01101,0.00081388,0.00081388,0.00081388
190,3805.78,0.91125,0.67316,1.09946,0.90078,0.73733,0.84126,0.6286,0.90449,0.6365,1.00959,0.00081289,0.00081289,0.00081289
191,3825.73,0.91717,0.68104,1.09336,0.87521,0.75115,0.83472,0.62652,0.89432,0.64515,1.00247,0.0008119,0.0008119,0.0008119
192,3845.67,0.90842,0.66932,1.08476,0.88018,0.75371,0.84483,0.62941,0.92543,0.63159,1.00112,0.00081091,0.00081091,0.00081091
193,3865.49,0.917,0.66871,1.08525,0.88644,0.73542,0.82543,0.61282,0.92818,0.65936,1.01215,0.00080992,0.00080992,0.00080992
194,3885.32,0.89554,0.6685,1.07994,0.88622,0.73384,0.82797,0.61782,0.89159,0.65154,1.0076,0.00080893,0.00080893,0.00080893
195,3905.21,0.90686,0.66719,1.08791,0.89375,0.72965,0.82933,0.62617,0.88192,0.64215,1.01786,0.00080794,0.00080794,0.00080794
196,3925.19,0.93765,0.69255,1.10238,0.88416,0.73067,0.83019,0.62702,0.8871,0.64171,1.00835,0.00080695,0.00080695,0.00080695
197,3945.03,0.91348,0.67314,1.09995,0.86759,0.74654,0.8341,0.62702,0.90375,0.64246,1.01409,0.00080596,0.00080596,0.00080596
198,3964.86,0.93133,0.68684,1.09506,0.89521,0.73528,0.83695,0.62784,0.89216,0.63477,1.00632,0.00080497,0.00080497,0.00080497
199,3984.88,0.9216,0.68152,1.0847,0.87896,0.7491,0.84162,0.63273,0.88085,0.63228,1.00336,0.00080398,0.00080398,0.00080398
200,4005.06,0.91431,0.66447,1.09562,0.8812,0.74441,0.83252,0.62446,0.88987,0.64369,1.00569,0.00080299,0.00080299,0.00080299
201,4025.01,0.88979,0.65022,1.07891,0.89263,0.73579,0.83326,0.62312,0.89827,0.64004,1.00215,0.000802,0.000802,0.000802
202,4044.92,0.91681,0.68056,1.09076,0.87067,0.74115,0.82668,0.6145,0.90119,0.66532,1.00907,0.00080101,0.00080101,0.00080101
203,4065.07,0.9119,0.6778,1.09075,0.86676,0.74278,0.82575,0.62158,0.87086,0.64256,0.99901,0.00080002,0.00080002,0.00080002
204,4085.17,0.89081,0.6681,1.0741,0.87447,0.74501,0.82806,0.614,0.90614,0.65486,1.00473,0.00079903,0.00079903,0.00079903
205,4105.04,0.90328,0.67335,1.08509,0.87909,0.74454,0.83666,0.63269,0.90023,0.6333,1.01102,0.00079804,0.00079804,0.00079804
206,4124.93,0.89701,0.6609,1.08128,0.88287,0.74808,0.83765,0.63069,0.89857,0.65611,1.00798,0.00079705,0.00079705,0.00079705
207,4145.25,0.91545,0.64922,1.08137,0.87884,0.75027,0.84058,0.63205,0.87742,0.63461,0.99932,0.00079606,0.00079606,0.00079606
208,4165.28,0.8898,0.65433,1.06682,0.87059,0.74404,0.83667,0.63073,0.87618,0.64325,0.99382,0.00079507,0.00079507,0.00079507
209,4185.41,0.89802,0.66094,1.08748,0.88469,0.74296,0.83491,0.62981,0.89031,0.64758,0.99777,0.00079408,0.00079408,0.00079408
210,4205.18,0.88388,0.65918,1.07245,0.90247,0.72555,0.83469,0.62039,0.92052,0.63744,1.02684,0.00079309,0.00079309,0.00079309
211,4224.94,0.89716,0.66207,1.07548,0.88456,0.74194,0.83373,0.61638,0.95251,0.64045,1.03908,0.0007921,0.0007921,0.0007921
212,4244.92,0.90929,0.6665,1.08742,0.90075,0.72959,0.83384,0.63065,0.88073,0.62537,0.99653,0.00079111,0.00079111,0.00079111
213,4264.68,0.91541,0.67276,1.08262,0.8522,0.76463,0.8349,0.62998,0.88898,0.63616,0.99196,0.00079012,0.00079012,0.00079012
214,4284.74,0.90692,0.67265,1.08235,0.8832,0.74725,0.83468,0.61883,0.90989,0.65139,1.00386,0.00078913,0.00078913,0.00078913
215,4304.65,0.90795,0.66706,1.08453,0.88836,0.74559,0.8381,0.63,0.88416,0.6355,1.00573,0.00078814,0.00078814,0.00078814
216,4324.58,0.90377,0.66201,1.09013,0.88054,0.73989,0.83651,0.6308,0.89842,0.63453,1.00319,0.00078715,0.00078715,0.00078715
217,4344.55,0.91409,0.6647,1.09199,0.89947,0.73304,0.8343,0.62254,0.90033,0.6377,1.00298,0.00078616,0.00078616,0.00078616
218,4364.37,0.88839,0.66016,1.07997,0.88408,0.73803,0.83832,0.6398,0.87401,0.621,0.99422,0.00078517,0.00078517,0.00078517
219,4384.27,0.88726,0.64657,1.07836,0.88046,0.73835,0.8368,0.63639,0.88629,0.62479,0.99437,0.00078418,0.00078418,0.00078418
220,4404.08,0.90878,0.65695,1.09374,0.87818,0.74189,0.8335,0.63455,0.86456,0.62263,0.99535,0.00078319,0.00078319,0.00078319
221,4424.04,0.89262,0.64381,1.07807,0.90388,0.73784,0.83369,0.63083,0.88201,0.63963,1.00072,0.0007822,0.0007822,0.0007822
222,4443.84,0.90017,0.65849,1.07797,0.90783,0.72122,0.8313,0.62747,0.90525,0.62709,1.01953,0.00078121,0.00078121,0.00078121
223,4463.72,0.88648,0.64827,1.07302,0.88932,0.73989,0.83392,0.63262,0.87203,0.63383,0.99504,0.00078022,0.00078022,0.00078022
224,4483.49,0.89932,0.64716,1.07842,0.87164,0.74859,0.83379,0.6303,0.87634,0.63206,1.00155,0.00077923,0.00077923,0.00077923
225,4503.29,0.87873,0.64149,1.0735,0.90483,0.73374,0.83695,0.63445,0.8854,0.62441,0.99916,0.00077824,0.00077824,0.00077824
226,4523.17,0.8674,0.64005,1.07424,0.89212,0.74102,0.84547,0.64077,0.87966,0.61677,0.99266,0.00077725,0.00077725,0.00077725
227,4543.02,0.89678,0.63955,1.0717,0.87066,0.75627,0.83961,0.63917,0.87468,0.61864,0.99792,0.00077626,0.00077626,0.00077626
228,4562.82,0.88836,0.64943,1.07969,0.87083,0.75064,0.83909,0.63454,0.86764,0.63485,0.99186,0.00077527,0.00077527,0.00077527
229,4582.7,0.87588,0.63391,1.05967,0.88592,0.74361,0.84055,0.63488,0.87574,0.63308,0.99458,0.00077428,0.00077428,0.00077428
230,4602.68,0.89245,0.64939,1.08021,0.87678,0.75269,0.84052,0.6352,0.86842,0.63525,0.99287,0.00077329,0.00077329,0.00077329
231,4622.52,0.87558,0.63722,1.07164,0.90783,0.74706,0.8413,0.63379,0.88398,0.61936,1.00059,0.0007723,0.0007723,0.0007723
232,4642.3,0.88978,0.63312,1.07515,0.90394,0.7372,0.83729,0.62538,0.91258,0.61949,1.01511,0.00077131,0.00077131,0.00077131
233,4662.09,0.86661,0.62846,1.07024,0.89092,0.74863,0.84176,0.64044,0.86246,0.61038,0.99018,0.00077032,0.00077032,0.00077032
234,4682.07,0.87374,0.64339,1.07789,0.86515,0.76651,0.84343,0.64465,0.85175,0.60424,0.98644,0.00076933,0.00076933,0.00076933
235,4702.1,0.89071,0.63922,1.06909,0.86844,0.7605,0.84172,0.63896,0.86986,0.61271,0.99273,0.00076834,0.00076834,0.00076834
236,4721.89,0.8712,0.63636,1.07608,0.8791,0.74757,0.83953,0.63863,0.86918,0.62156,0.99681,0.00076735,0.00076735,0.00076735
237,4742.01,0.88341,0.64109,1.06689,0.87456,0.75064,0.84252,0.64304,0.85226,0.61219,0.9878,0.00076636,0.00076636,0.00076636
238,4761.86,0.87949,0.62992,1.06905,0.88629,0.7383,0.83476,0.63294,0.86004,0.63199,0.99417,0.00076537,0.00076537,0.00076537
239,4781.59,0.86014,0.61463,1.0566,0.86959,0.76477,0.84071,0.63069,0.89855,0.63015,1.00392,0.00076438,0.00076438,0.00076438
240,4801.21,0.87987,0.63627,1.08124,0.89361,0.74833,0.83972,0.62917,0.90053,0.63098,0.99922,0.00076339,0.00076339,0.00076339
241,4821.03,0.87864,0.63158,1.07025,0.89264,0.74076,0.83592,0.6383,0.85203,0.61717,0.98868,0.0007624,0.0007624,0.0007624
242,4840.87,0.86876,0.64145,1.05885,0.90513,0.74398,0.8399,0.64027,0.85613,0.60559,0.98529,0.00076141,0.00076141,0.00076141
243,4860.64,0.8913,0.64562,1.07656,0.88405,0.74654,0.84138,0.63832,0.87248,0.6101,0.99207,0.00076042,0.00076042,0.00076042
244,4880.38,0.8639,0.62495,1.06599,0.86071,0.76255,0.8401,0.64175,0.8502,0.60701,0.98644,0.00075943,0.00075943,0.00075943
245,4900.24,0.87476,0.62925,1.07315,0.88378,0.75536,0.84133,0.64694,0.84771,0.62191,0.99119,0.00075844,0.00075844,0.00075844
246,4920.12,0.89303,0.64957,1.07893,0.88774,0.75422,0.84007,0.63584,0.86661,0.6158,0.99001,0.00075745,0.00075745,0.00075745
247,4939.91,0.87106,0.63041,1.06789,0.87444,0.75242,0.84215,0.63587,0.8757,0.61677,0.99819,0.00075646,0.00075646,0.00075646
248,4959.71,0.87906,0.62156,1.06639,0.89374,0.75218,0.84377,0.64151,0.85511,0.61108,0.99118,0.00075547,0.00075547,0.00075547
249,4979.65,0.88045,0.63218,1.07369,0.87153,0.75781,0.84087,0.64307,0.8663,0.603,1.00179,0.00075448,0.00075448,0.00075448
250,4999.45,0.88246,0.64152,1.07656,0.89246,0.74501,0.83849,0.6423,0.84827,0.60449,0.98518,0.00075349,0.00075349,0.00075349
251,5019.15,0.86142,0.62318,1.05988,0.87878,0.74347,0.83447,0.6377,0.86225,0.62368,0.98656,0.0007525,0.0007525,0.0007525
252,5038.96,0.87569,0.62361,1.06614,0.87833,0.74665,0.83354,0.63271,0.87887,0.63111,0.9934,0.00075151,0.00075151,0.00075151
253,5058.87,0.88409,0.63383,1.07226,0.86401,0.76344,0.83726,0.63992,0.85724,0.62985,0.99309,0.00075052,0.00075052,0.00075052
254,5078.77,0.88604,0.63115,1.07208,0.87792,0.7475,0.84224,0.64395,0.86136,0.63296,0.9916,0.00074953,0.00074953,0.00074953
255,5098.76,0.86419,0.62227,1.05893,0.87794,0.75371,0.83974,0.64261,0.85155,0.61212,0.98245,0.00074854,0.00074854,0.00074854
256,5118.59,0.86715,0.62058,1.06954,0.88139,0.74245,0.83514,0.6339,0.86385,0.60838,0.98926,0.00074755,0.00074755,0.00074755
257,5138.44,0.85702,0.6184,1.06066,0.88919,0.74366,0.84048,0.64012,0.86891,0.60695,0.99513,0.00074656,0.00074656,0.00074656
258,5158.39,0.86496,0.62799,1.06663,0.90356,0.73882,0.83983,0.64005,0.87451,0.61674,0.99966,0.00074557,0.00074557,0.00074557
259,5178.33,0.86767,0.61396,1.05893,0.87699,0.74962,0.83927,0.6371,0.85972,0.62168,0.98577,0.00074458,0.00074458,0.00074458
260,5198.26,0.85034,0.61559,1.05863,0.87335,0.75563,0.84019,0.63728,0.8615,0.61244,0.98466,0.00074359,0.00074359,0.00074359
261,5218.04,0.86931,0.62646,1.07005,0.88532,0.74706,0.83731,0.63769,0.86705,0.61328,0.98984,0.0007426,0.0007426,0.0007426
262,5237.74,0.8663,0.61868,1.06684,0.90424,0.73493,0.83818,0.639,0.8613,0.61775,0.99018,0.00074161,0.00074161,0.00074161
263,5257.67,0.86495,0.62982,1.07056,0.88846,0.75013,0.83996,0.64157,0.86671,0.61959,0.99641,0.00074062,0.00074062,0.00074062
264,5277.41,0.86795,0.61976,1.06436,0.89364,0.74757,0.83839,0.64265,0.86769,0.62005,0.98656,0.00073963,0.00073963,0.00073963
265,5297.22,0.84787,0.61067,1.05228,0.89783,0.7445,0.84132,0.64148,0.88265,0.62098,1.00623,0.00073864,0.00073864,0.00073864
266,5317.06,0.84405,0.61216,1.0544,0.89853,0.73835,0.836,0.63975,0.86356,0.6167,0.98869,0.00073765,0.00073765,0.00073765
267,5336.83,0.84873,0.61261,1.06164,0.88798,0.75883,0.83551,0.63832,0.85817,0.61633,0.98297,0.00073666,0.00073666,0.00073666
268,5356.68,0.84401,0.61995,1.04642,0.87926,0.76066,0.84291,0.64238,0.8662,0.60282,0.98439,0.00073567,0.00073567,0.00073567
269,5376.41,0.85698,0.60273,1.05825,0.87779,0.7573,0.84323,0.64535,0.86446,0.60253,0.98674,0.00073468,0.00073468,0.00073468
270,5396.13,0.84473,0.60754,1.05647,0.89286,0.74245,0.83422,0.63965,0.86803,0.62034,0.98842,0.00073369,0.00073369,0.00073369
271,5415.87,0.87176,0.6298,1.07568,0.89335,0.74197,0.83609,0.63771,0.86267,0.61084,0.98517,0.0007327,0.0007327,0.0007327
272,5435.64,0.85431,0.61957,1.06542,0.87428,0.75218,0.83761,0.64347,0.85381,0.6012,0.98719,0.00073171,0.00073171,0.00073171
273,5455.32,0.85423,0.6167,1.06291,0.88046,0.75115,0.83544,0.64192,0.84796,0.6085,0.98706,0.00073072,0.00073072,0.00073072
274,5475.21,0.86154,0.60217,1.05021,0.88104,0.74296,0.83749,0.64023,0.85826,0.61753,0.99136,0.00072973,0.00072973,0.00072973
275,5495.04,0.85432,0.60546,1.06438,0.88237,0.75667,0.83828,0.63915,0.85577,0.60582,0.99447,0.00072874,0.00072874,0.00072874
276,5514.81,0.85588,0.62212,1.06345,0.86938,0.766,0.83705,0.63405,0.86015,0.61062,0.98454,0.00072775,0.00072775,0.00072775
277,5534.55,0.84334,0.60003,1.05917,0.88078,0.75654,0.83572,0.63467,0.85882,0.60966,0.98661,0.00072676,0.00072676,0.00072676
278,5554.27,0.86045,0.61677,1.06194,0.88155,0.76217,0.8401,0.64262,0.85385,0.60295,0.98279,0.00072577,0.00072577,0.00072577
279,5574.01,0.84641,0.60616,1.06101,0.86668,0.7689,0.83897,0.64567,0.84807,0.59652,0.98462,0.00072478,0.00072478,0.00072478
280,5593.82,0.87048,0.61666,1.06828,0.89097,0.74347,0.83913,0.64143,0.85107,0.59494,0.98455,0.00072379,0.00072379,0.00072379
281,5613.75,0.83933,0.59483,1.05371,0.86641,0.76703,0.83934,0.63927,0.84764,0.60278,0.97681,0.0007228,0.0007228,0.0007228
282,5633.41,0.85754,0.62012,1.0659,0.88729,0.76186,0.84218,0.63687,0.86971,0.61181,0.98957,0.00072181,0.00072181,0.00072181
283,5653.47,0.84771,0.60929,1.05332,0.88066,0.76037,0.84538,0.63729,0.8946,0.61376,1.00136,0.00072082,0.00072082,0.00072082
284,5673.36,0.86918,0.61495,1.06128,0.88184,0.76088,0.84086,0.63398,0.88369,0.61617,0.99362,0.00071983,0.00071983,0.00071983
285,5693.04,0.86529,0.60527,1.06333,0.88124,0.7561,0.83861,0.63471,0.87604,0.62261,0.9901,0.00071884,0.00071884,0.00071884
286,5712.91,0.8683,0.60568,1.05473,0.90097,0.74533,0.8399,0.63296,0.88671,0.61922,1.00322,0.00071785,0.00071785,0.00071785
287,5732.72,0.83098,0.58797,1.04902,0.86946,0.75781,0.84035,0.63574,0.86891,0.60577,0.99346,0.00071686,0.00071686,0.00071686
288,5752.63,0.83453,0.59215,1.04594,0.87674,0.77215,0.84332,0.64083,0.85654,0.59488,0.98707,0.00071587,0.00071587,0.00071587
289,5772.55,0.84417,0.59007,1.05327,0.86542,0.77368,0.84144,0.64047,0.85663,0.60509,0.98597,0.00071488,0.00071488,0.00071488
290,5792.37,0.85068,0.59913,1.05578,0.86329,0.7631,0.83474,0.63714,0.86413,0.61331,0.98869,0.00071389,0.00071389,0.00071389
291,5812.13,0.84765,0.60199,1.05207,0.89958,0.73733,0.83452,0.63867,0.86121,0.62061,0.98522,0.0007129,0.0007129,0.0007129
292,5832.05,0.84684,0.60591,1.05583,0.89797,0.74552,0.834,0.63686,0.86845,0.63255,0.98695,0.00071191,0.00071191,0.00071191
293,5851.96,0.84716,0.59597,1.04489,0.87116,0.76862,0.83473,0.64058,0.86047,0.61986,0.98694,0.00071092,0.00071092,0.00071092
294,5871.74,0.83376,0.58595,1.0477,0.86312,0.76293,0.83503,0.64069,0.85186,0.61724,0.98513,0.00070993,0.00070993,0.00070993
295,5891.69,0.84983,0.59588,1.05173,0.86731,0.76446,0.83667,0.64437,0.84585,0.60974,0.98252,0.00070894,0.00070894,0.00070894
296,5911.58,0.82772,0.59481,1.0489,0.86639,0.76651,0.84419,0.64521,0.8556,0.60744,0.98152,0.00070795,0.00070795,0.00070795
297,5931.67,0.83373,0.60754,1.05985,0.87908,0.75627,0.84548,0.64475,0.84871,0.60956,0.98392,0.00070696,0.00070696,0.00070696
298,5951.47,0.82059,0.5823,1.04444,0.8887,0.75218,0.84567,0.64513,0.86525,0.60715,0.99517,0.00070597,0.00070597,0.00070597
299,5971.38,0.84378,0.59432,1.05425,0.86398,0.77409,0.84631,0.64503,0.86941,0.6065,0.99393,0.00070498,0.00070498,0.00070498
300,5991.17,0.8368,0.58949,1.05587,0.88952,0.74808,0.84127,0.6418,0.86386,0.60127,0.99482,0.00070399,0.00070399,0.00070399
301,6010.96,0.83283,0.59519,1.04662,0.86675,0.7627,0.84103,0.64119,0.86809,0.60088,0.99541,0.000703,0.000703,0.000703
302,6030.79,0.82928,0.58954,1.04758,0.88578,0.75048,0.84386,0.64671,0.86241,0.59774,0.98849,0.00070201,0.00070201,0.00070201
303,6050.7,0.8237,0.58874,1.0385,0.86677,0.76949,0.84249,0.64261,0.86424,0.60464,0.98795,0.00070102,0.00070102,0.00070102
304,6070.5,0.82747,0.59013,1.04631,0.89658,0.7491,0.84351,0.64427,0.85767,0.60854,0.98493,0.00070003,0.00070003,0.00070003
305,6090.29,0.8366,0.5917,1.0497,0.87091,0.7738,0.84419,0.64211,0.86385,0.60786,0.99024,0.00069904,0.00069904,0.00069904
306,6110.27,0.83001,0.59402,1.04493,0.88881,0.76498,0.84407,0.64076,0.85587,0.60349,0.98808,0.00069805,0.00069805,0.00069805
307,6130.21,0.82283,0.5875,1.0359,0.88586,0.76754,0.84414,0.64592,0.85671,0.60631,0.98773,0.00069706,0.00069706,0.00069706
308,6150.04,0.82906,0.5863,1.05077,0.87032,0.76972,0.84222,0.64517,0.85578,0.60632,0.98687,0.00069607,0.00069607,0.00069607
309,6170.03,0.85106,0.60657,1.05613,0.88143,0.76127,0.84087,0.64532,0.84868,0.60298,0.98194,0.00069508,0.00069508,0.00069508
310,6189.76,0.84021,0.60131,1.05175,0.8999,0.74962,0.84502,0.64651,0.85351,0.60707,0.97891,0.00069409,0.00069409,0.00069409
311,6209.41,0.8289,0.59267,1.04712,0.88985,0.75883,0.84682,0.64663,0.85559,0.60715,0.97815,0.0006931,0.0006931,0.0006931
312,6229.28,0.82511,0.57787,1.05343,0.88023,0.76805,0.8464,0.64995,0.85175,0.61371,0.9778,0.00069211,0.00069211,0.00069211
313,6249.24,0.827,0.58705,1.04157,0.90748,0.74398,0.84341,0.64515,0.84678,0.61246,0.97878,0.00069112,0.00069112,0.00069112
314,6269.18,0.83535,0.58666,1.05425,0.89387,0.74859,0.84414,0.64656,0.85169,0.61087,0.98305,0.00069013,0.00069013,0.00069013
315,6288.97,0.82881,0.59672,1.0441,0.8798,0.75525,0.83782,0.64119,0.84489,0.60381,0.98013,0.00068914,0.00068914,0.00068914
316,6308.77,0.81801,0.57604,1.04281,0.90507,0.73784,0.84179,0.64835,0.83033,0.60343,0.97378,0.00068815,0.00068815,0.00068815
317,6328.52,0.81408,0.57226,1.03649,0.89897,0.74501,0.84212,0.64899,0.82723,0.59408,0.9738,0.00068716,0.00068716,0.00068716
318,6348.44,0.8294,0.58814,1.04052,0.87491,0.76282,0.8448,0.65122,0.83088,0.59444,0.97501,0.00068617,0.00068617,0.00068617
319,6368.27,0.8311,0.58297,1.04497,0.88248,0.76133,0.84456,0.6502,0.83378,0.59827,0.97435,0.00068518,0.00068518,0.00068518
320,6388,0.82323,0.57941,1.04706,0.89386,0.75891,0.84314,0.65442,0.82733,0.59591,0.97337,0.00068419,0.00068419,0.00068419
321,6407.88,0.8246,0.57385,1.04086,0.88937,0.75743,0.84072,0.65265,0.82388,0.59136,0.96971,0.0006832,0.0006832,0.0006832
322,6427.83,0.82158,0.57027,1.04521,0.88552,0.76037,0.83791,0.6496,0.83193,0.59361,0.97471,0.00068221,0.00068221,0.00068221
323,6447.53,0.81546,0.57978,1.05054,0.88168,0.76754,0.84457,0.6522,0.83461,0.58523,0.97518,0.00068122,0.00068122,0.00068122
324,6467.3,0.81947,0.57414,1.04725,0.8896,0.76242,0.84497,0.64945,0.83866,0.58561,0.98281,0.00068023,0.00068023,0.00068023
325,6486.93,0.8199,0.58121,1.04662,0.89321,0.75013,0.84282,0.64579,0.849,0.59418,0.98419,0.00067924,0.00067924,0.00067924
326,6506.58,0.81921,0.58402,1.04825,0.88559,0.7532,0.83909,0.64458,0.8486,0.59642,0.98308,0.00067825,0.00067825,0.00067825
327,6526.38,0.82993,0.58175,1.04797,0.89354,0.74775,0.83894,0.64389,0.85945,0.62268,0.99027,0.00067726,0.00067726,0.00067726
328,6546.15,0.83244,0.57964,1.04399,0.8921,0.74757,0.83967,0.6447,0.85383,0.61525,0.98344,0.00067627,0.00067627,0.00067627
329,6565.83,0.80618,0.57507,1.02822,0.86693,0.76723,0.84329,0.64888,0.85311,0.5934,0.984,0.00067528,0.00067528,0.00067528
330,6585.69,0.82368,0.58215,1.04799,0.89104,0.75367,0.84538,0.65135,0.85494,0.58989,0.98739,0.00067429,0.00067429,0.00067429
331,6605.47,0.8148,0.56726,1.04369,0.89828,0.75059,0.84502,0.65142,0.85056,0.59452,0.98211,0.0006733,0.0006733,0.0006733
332,6625.3,0.83463,0.58357,1.05198,0.87626,0.75986,0.84208,0.64762,0.85441,0.60162,0.98444,0.00067231,0.00067231,0.00067231
333,6645.17,0.80581,0.5667,1.03243,0.87489,0.76907,0.84435,0.64481,0.85866,0.59577,0.98481,0.00067132,0.00067132,0.00067132
334,6664.97,0.8182,0.57474,1.04775,0.89097,0.75315,0.8419,0.64452,0.85568,0.5965,0.98685,0.00067033,0.00067033,0.00067033
335,6684.75,0.8181,0.58236,1.04989,0.88935,0.75883,0.84394,0.64408,0.85203,0.60101,0.98549,0.00066934,0.00066934,0.00066934
336,6704.52,0.82553,0.57788,1.04549,0.87387,0.76446,0.84301,0.64862,0.85167,0.59628,0.98389,0.00066835,0.00066835,0.00066835
337,6724.27,0.81807,0.57725,1.04226,0.8719,0.77061,0.84555,0.65194,0.84422,0.59216,0.97898,0.00066736,0.00066736,0.00066736
338,6744.09,0.81944,0.57999,1.03927,0.88718,0.7532,0.84744,0.65193,0.8397,0.58988,0.97773,0.00066637,0.00066637,0.00066637
339,6763.88,0.81944,0.57507,1.0444,0.86637,0.76651,0.84371,0.64924,0.84532,0.59211,0.98124,0.00066538,0.00066538,0.00066538
340,6783.62,0.80911,0.56182,1.03398,0.87428,0.76557,0.8454,0.64888,0.84558,0.59336,0.98199,0.00066439,0.00066439,0.00066439
341,6803.63,0.81628,0.5692,1.04441,0.8917,0.75882,0.84844,0.65118,0.83896,0.58384,0.97832,0.0006634,0.0006634,0.0006634
342,6823.5,0.81192,0.57544,1.03631,0.88963,0.75832,0.84854,0.65301,0.83847,0.58292,0.97725,0.00066241,0.00066241,0.00066241
343,6843.33,0.78481,0.5674,1.0267,0.89568,0.7573,0.84756,0.65154,0.8429,0.58606,0.97939,0.00066142,0.00066142,0.00066142
344,6863.25,0.80926,0.56251,1.033,0.90022,0.75301,0.84384,0.64874,0.84266,0.59112,0.97917,0.00066043,0.00066043,0.00066043
345,6883.13,0.80577,0.55877,1.03246,0.90433,0.75166,0.84681,0.65045,0.84546,0.59065,0.97956,0.00065944,0.00065944,0.00065944
346,6902.86,0.82439,0.57884,1.04031,0.88621,0.76565,0.84603,0.65103,0.84649,0.58526,0.97682,0.00065845,0.00065845,0.00065845
347,6922.49,0.80504,0.56076,1.02261,0.87913,0.7672,0.84465,0.6515,0.84578,0.5851,0.97759,0.00065746,0.00065746,0.00065746
348,6942.24,0.806,0.56923,1.0319,0.87434,0.77778,0.84254,0.65289,0.84821,0.59081,0.97815,0.00065647,0.00065647,0.00065647
349,6962.09,0.79929,0.56107,1.02234,0.88811,0.76446,0.84295,0.65096,0.84928,0.58889,0.97545,0.00065548,0.00065548,0.00065548
350,6981.9,0.80605,0.57237,1.03554,0.89232,0.75934,0.84694,0.65447,0.84852,0.59227,0.97533,0.00065449,0.00065449,0.00065449
351,7001.63,0.8018,0.56337,1.032,0.89155,0.75986,0.84899,0.65412,0.84692,0.5905,0.97384,0.0006535,0.0006535,0.0006535
352,7021.43,0.80843,0.57493,1.0372,0.88873,0.76478,0.84718,0.65267,0.84054,0.58989,0.97227,0.00065251,0.00065251,0.00065251
353,7041.28,0.78446,0.56234,1.02418,0.89329,0.7573,0.84553,0.65234,0.83936,0.59023,0.97032,0.00065152,0.00065152,0.00065152
354,7061.07,0.80422,0.56408,1.03305,0.88406,0.77266,0.84704,0.65484,0.83813,0.58684,0.97027,0.00065053,0.00065053,0.00065053
355,7081,0.81881,0.57007,1.03321,0.88889,0.77007,0.84986,0.65391,0.83412,0.58087,0.96736,0.00064954,0.00064954,0.00064954
356,7100.86,0.79943,0.56854,1.03207,0.8882,0.76886,0.84925,0.65467,0.83493,0.57953,0.96788,0.00064855,0.00064855,0.00064855
357,7120.75,0.83543,0.57855,1.0487,0.88408,0.76541,0.85006,0.6562,0.83895,0.58898,0.97061,0.00064756,0.00064756,0.00064756
358,7140.6,0.79898,0.56714,1.04353,0.89175,0.76037,0.84886,0.65528,0.83508,0.58863,0.96939,0.00064657,0.00064657,0.00064657
359,7160.49,0.81344,0.56526,1.03262,0.88111,0.76657,0.84838,0.6527,0.82964,0.5792,0.96706,0.00064558,0.00064558,0.00064558
360,7180.32,0.79382,0.55423,1.02697,0.87317,0.77522,0.85052,0.6535,0.8294,0.57541,0.96717,0.00064459,0.00064459,0.00064459
361,7200.16,0.79042,0.55412,1.01759,0.87634,0.77289,0.8516,0.65357,0.83131,0.58044,0.96996,0.0006436,0.0006436,0.0006436
